Unnamed: 0,OCR Text,Ground Truth,Lexical Correction,Model Correction,old_CER,new_CER,CER_reduction
204,"Rougemont next took up the lamp, with the evident intention of quit 158 ting the room, seeing which, Reeks hastily retreated to an udjoining chamber, the door of which was fortunately open, nnd hsd ecarcely gained its shelter when the fonr mysterions personages appeared on tho gallery.","Rougemont next took up the lamp, with the evident intention of quitting the room, seeing which, Reeks hastily retreated to an adjoining chamber, the door of which was fortunately open, and had scarcely gained its shelter when the four mysterious personages appeared on the gallery.","Rougemont next took up the lamp, with the evident intention of quit 158 ting the room, seeing which, Reeks hastily retreated to an adjoining chamber, the door of which was fortunately open, nnd his scarcely gained its shelter when the four mysterious personage appeared on tho gallery.","Rougemont next took up the lamp, with the evident intention of quitting the room, seeing which, Reeks hastily retreated to an adjoining chamber, the door of which was fortunately open, and his scarcely gained its shelter when the four mysterious personage appeared on the gallery.",0.03558718861209965,0.010676156583629894,70.0
205,"Finish me at onco -Oh' And overeome by anguish, he sank back again.","Finish me at once—Oh!” And overcome by anguish, he sank back again.","Finish me at onco -Oh' And overcome by anguish, he sank back again.","Finish me at once—oh!” And overcome by anguish, he sank back again.",0.07462686567164178,0.014925373134328358,80.0
206," ]---18 ARIOL. t"" Ay, ay, I see,'' replied the other.","” “Ay, ay, I see,” replied the other."," ]---18 ARIOL. t"" Ay, ay, I see,'' replied the other.","“Ay, ay, I see,” replied the other.",0.5135135135135135,0.05405405405405406,89.47368421052632
207,"Wealth is of no value to me. without Edith.'' Withont wealth you could not obtain her,'' replied tho voice.","Wealth is of no value to me without Edith.” “Without wealth you could not obtain her,” replied the voice.","Wealth is of no value to me. without Edith.'' Withont wealth you could not obtain her,'' replied tho voice.","Without wealth you could not obtain her,” replied the voice.",0.0761904761904762,0.42857142857142855,-462.4999999999999
208,I have just quitted him.,I have just quitted him.,I have just quitted him.,I have just quitted him.,0.0,0.0,
209,And now let us change the subject.'' Mr.,And now let us change the subject.” Mr.,And now let us change the subject.'' Mr.,And now let us change the subject.” “Mr.,0.05128205128205128,0.02564102564102564,50.0
210,"Io a good mind to chuck tho little 'un off the post, and sct Tartar at him.","“I’ve a good mind to chuck the little ’un off the post, and set Tartar at him.","Io a good mind to chuck tho little 'un off the post, and ect Tartar at him.","I’ve a good mind to chuck the little ‘un off the post, and vite him.",0.10256410256410256,0.1794871794871795,-75.00000000000001
211,And he sunffered himself to be led in the direction proposed.,And he suffered himself to be led in the direction proposed.,And he suffered himself to be led in the direction proposed.,And he suffered himself to be led in the direction proposed.,0.0,0.0,
212,I will attend to him anon.,I will attend to him anon.,I will attend to him anon.,I will attend to him anon.,0.0,0.0,
213,"It is needless to particulariso the street, for eerybody kuows the shop; that is to say, erery member of the legal profession, ligh or low.","It is needless to particularise the street, for everybody knows the shop; that is to say, every member of the legal profession, high or low.","It is needless to particularise the street, for everybody knows the shop; that is to say, every member of the legal profession, high or low.","It is needless to particularise the street, for everybody knows the shop; that is to say, every member of the legal profession, high or low.",0.0,0.0,
214,"e That I am what I seem,'' replied Auriol.","“That I am what I seem,” replied Auriol.","e That I am what I seem,'' replied Auriol.","“That I am what I seem,” replied Auriol.",0.1,0.0,100.0
215,Rougemont gazed at them in transports of joy.,Rougemont gazed at them in transports of joy.,Rougemont gazed at them in transports of joy.,Rougemont gazed at them in transports of joy.,0.0,0.0,
216,"`I vish I wos fairly ont o' this cursed place I'' te You houldn't have entured into the lion's den,'' said Old Parr, in a tannting tone.","“I vish I wos fairly out o’ this cursed place!” “You shouldn’t have ventured into the lion’s den,” said Old Parr, in a taunting tone.","`I fish I wos fairly ont o' this cursed place I'' te You houldn't have ventured into the lion's den,'' said Old Parr, in a taunting tone.","I wish I wos fairly out o’ this cursed place!” “You wouldn’t have ventured into the lion’s den,” said Old Parr, in a taunting tone.",0.12030075187969924,0.03007518796992481,75.0
217,"` Here, lazy-bones,'' he added, rousing the sleeping youth, `' go an' tell Old Parr ve ants his company orer a glass o' rum-an'-ater,'' THE EAND AND TE CL0AK. II. A vnros barking from Mr.","“Here, lazy-bones,” he added, rousing the sleeping youth, “go an’ tell Old Parr ve vants his company over a glass o’ rum-an’-vater.” Chapter 3 THE HAND AND the CLoAK A furious barking from Mr.","` Here, lazy-bones,'' he added, rousing the sleeping youth, `' go an' tell Old Parr ve ants his company over a glass o' rum-an'-ater,'' THE EAND AND TE CL0AK. II. A eros barking from Mr.","“Here, lazy-bones,” he added, rousing the sleeping youth, “go an’ tell Old Parr ve wants his company over a glass o’ rum-an’-water.” THE RAND AND THE CLOTH. II. A barking from Mr.",0.19791666666666666,0.14583333333333334,26.315789473684205
218,"A ladder was planted at one side, and by this Mr.","A ladder was planted at one side, and by this Mr.","A ladder was planted at one side, and by this Mr.","A ladder was planted at one side, and by this Mr.",0.0,0.0,
219,"I will try mine,'' said Paston.","“I will try mine,” said Paston.","I will try mine,'' said Paston.","“I will try mine,” said Paston.",0.0967741935483871,0.0,100.0
220,":Do you apply on your own account, or on behalf of a fiend 7' asked ITrigge.","“Do you apply on your own account, or on behalf of a friend?” asked Trigge.",":Do you apply on your own account, or on behalf of a fiend 7' asked ITrigge.","“Do you apply on your own account, or on behalf of a friend?” asked Trigge.",0.08,0.0,100.0
221,Drink :' he said.,“Drink!” he said.,Drink :' he said.,Drink!” he said.,0.23529411764705882,0.058823529411764705,74.99999999999999
222,'`ITaka a last look of her.,“Take a last look of her.,'`ITaka a last look of her.,“Take a last look of her.,0.16,0.0,100.0
223,oh Lord' groned Ginger; Il1 repent.,O Lord!” groaned Ginger; “I’ll repent.,oh Lord' ironed Ginger; Il1 repent.,oh Lord!—I von’t repent.,0.23684210526315788,0.5789473684210527,-144.44444444444449
224,Tho Thames itself is nnlike th Thaes of old.,The Thames itself is unlike the Thames of old.,Tho Thames itself is like th Thaes of old.,The Thames itself is like the Thames of old.,0.10869565217391304,0.043478260869565216,60.0
225,A fiendish sile sat upon his countenance.,A fiendish smile sat upon his countenance.,A fiendish smile sat upon his countenance.,A fiendish smile sat upon his countenance.,0.0,0.0,
226,"There's a Mounseer Coqquilu as comes oer to buy dogs, and ve takes 'em to him at a housenear Billinsgit market.'' e Then you're alvays sure o' a ready markot somehow,'' obsered the Sandman.","There’s a Mounseer Coqquilu as comes over to buy dogs, and ve takes ’em to him at a house near Billinsgit market.” “Then you’re alvays sure o’ a ready market somehow,” observed the Sandman.","There's a Mounseer Coqquilu as comes oer to buy dogs, and ve takes 'em to him at a housecoat Billinsgit market.'' e Then you're always sure o' a ready market somehow,'' observed the Sandman.","There’s a Mounseer Cocoiuil, as comes over to buy dogs, and ve takes ’em to him at a housecoat Billinsgate market.” “Then you’re always sure o’ a ready market somehow,” observed the Sandman.",0.08465608465608465,0.0582010582010582,31.25
227,"Thorneyeroft, ``but go and get me some brandy.","Thorneycroft, “but go and get me some brandy.","Thorneyeroft, ``but go and get me some brandy.","Thorneycroft, “but go and get me some brandy.",0.06666666666666667,0.0,100.0
228,"Here thcy kept on the side of the street most in shadow, and crosscd ocr whcneer they came to a lamp.","Here they kept on the side of the street most in shadow, and crossed over whenever they came to a lamp.","Here they kept on the side of the street most in shadow, and crossed oca sneer they came to a lamp.","Here they kept on the side of the street most in shadow, and crossed over when they came to a lamp.",0.06796116504854369,0.038834951456310676,42.85714285714286
