id,Ground Truth,OCR Text,CER
309,"Slightly altering his position, the Sandman caught sight of a figure standing upon the planks above them.","Slightly altering his position, the Sandman caught sight of a figure standing upon the planks above them.",0.0
310,It was that of a young man.,It was] that of s young man.,0.07142857142857142
311,"His hat was off, and his features, exposed to the full radiance of the moon, looked deathly pale, and though handsome, had a strange sinister expression.","His hat was off, and his features, exposed to the full radiance of the moon, looked denthly pale, and though handsome, had a strange sinister expression.",0.006535947712418301
312,"He was tall, slight, and well-proportioned; and the general cut of his attire, the tightly-buttoned, single-breasted coat, together with the moustache upon his lip, gave him a military air.","He was tall, slight, and well-proportioned; and the general cnt of his attire, the tightly-bnttoned, single-breasted coat, together with the moustache upon his lip, gave hima military sir.",0.021164021164021163
313,"“He seems a-valkin’ in his sleep,” muttered the Sandman.","He seems a-valkin' in his sleep,'' mnttered the Sandman.",0.08771929824561403
314,“He’s a-speakin’ to some von unwisible.” “Hush—hush!” whispered the other.,He's a-speakin' to some von unwisible.'' Hush-hushl'' whispered the other.,0.13157894736842105
315,"“Let’s hear wot he’s a-sayin’.” “Why have you brought me here?” cried the young man, in a voice so hollow that it thrilled his auditors.","' Let's hear wot] he's a-sayin','' Why havre you brought me here1'' cried the yong man, in a oice so hollow that it thrilled his anditors.",0.12056737588652482
316,"“What is to be done?” “It makes my blood run cold to hear him,” whispered the Sandman.","s hat is to be done 1' It makes my blood run cold to hear him,'' whispered] the Sandman.",0.10112359550561797
317,“Vot d’ye think he sees?” “Why do you not speak to me?” cried the young man—“why do you beckon me forward?,e Vot d'ye think he sees 2'' Why do you not speak to me f'' cried the young man -' why do yon beckon me forward7,0.1592920353982301
318,"Well, I obey.","Well, I obey.",0.0
319,I will follow you.” And he moved slowly across the plank.,I will follow yon.'' And he moved slowly across the plank.,0.05172413793103448
320,"“See, he’s a-goin’ through that door,” cried the Tinker.","See, he's a-goin' through that door,'' crioed the Tinker.",0.10344827586206896
321,"“Let’s foller him.” “I don’t half like it,” replied the Sandman, his teeth chattering with apprehension.","Let'a foller him.'' e I don't half like it,'' replied tha Sandman, his teeth chattering with apprehension.",0.102803738317757
322,“We shall see summat as’ll take avay our senses.” “Tut!” cried the Tinker; “it’s only a sleepy-valker.,"We shall see summast as'll take aray our senses,'' Tut'' cried the Tinker; 'it's only a aleepy-alker.",0.1346153846153846
323,"Wot are you afeerd on?” With this he vaulted upon the planks, and peeping cautiously out of the open door to which they led, saw the object of his scrutiny enter the adjoining house through a broken window.","Wot are yon afeerd on 7'' With this he aulted upon the planks, and peeping cautionsly ont of the open door to which they led, saw the object of lis scrutiny enter the adjoining house through a broken window.",0.04326923076923077
324,"Making a sign to the Sandman, who was close at his heels, the Tinker crept forward on all fours, and, on reaching the window, raised himself just sufficiently to command the interior of the dwelling.","Making a sign to the Sandman, who was elose at his hecols, the Tinker crept forward on all fonrs, and, on reaching the window, raised himself just sufficiently to command the interior of tha dwelling.",0.025
325,"Unfortunately for him, the moon was at this moment obscured, and he could distinguish nothing except the dusky outline of the various objects with which the place was filled, and which were nearly of the same kind as those of the neighbouring habitation.","Unfortunately for him, the moon was at this moment obscured, and he conld distinguish nothing- except the dnsky ontline of tho varions oljects with which the place was filled, and which werenearly of the samo kind as those of the neighbouring habitation.",0.03529411764705882
326,"He listened intently, but not the slightest sound reached his ears.","IIe listened intently, but not tho slightest sonnd reached his enrs.",0.07352941176470588
327,"After some time spent in this way, he began to fear the young man must have departed, when all at once a piercing scream resounded through the dwelling.","MAfter some time spent in tlis way, he began to fear the young man must have departed, when all at once a piercing scream resounded throgh the dwelling.",0.0196078431372549
328,"Some heavy matter was dislodged, with a thundering crash, and footsteps were heard approaching the window.","Eome heavy matter was dislodged, with a thundering crash, and footsteps vere heard approaching the window.",0.018867924528301886
329,"Hastily retreating to their former hiding-place, the Tinker and his companion had scarcely regained it, when the young man again appeared on the plank.","IIastily retreating to their former hiding-place, th Tinler and his companion had scnrcely regained it, when tho young man again appeared on the plank.",0.039473684210526314
330,His demeanour had undergone a fearful change.,His doemeanour had nndergone a fearful change.,0.043478260869565216
331,"He staggered rather than walked, and his countenance was even paler than before.","He staggered rather than walked, and his countenanceo was een pualer than before.",0.036585365853658534
332,"Having crossed the plank, he took his way along the top of the broken wall towards the door. “Now, then, Sandman!” cried the Tinker; “now’s your time!” The other nodded, and, grasping his mallet with a deadly and determined purpose, sprang noiselessly upon the wall, and overtook his intended victim just before he gained the door.","Havring crossed the plank, ho took his way along the top of the broken wall towards the dooir. Now, then, Sandman l'' cried the Tinker; ``now's your time t' The other nodded, and, grasping his mallet with a deadly and determed prpose, sprang noiselessly upon tho wall, and oertook his intended victim just beforo he gained the loor.",0.06231454005934718
333,"Hearing a sound behind him, the young man turned, and only just became conscious of the presence of the Sandman, when the mallet descended upon his head, and he fell crushed and senseless to the ground.","Ilearing a sonnd behind him, the young ran trned, and only just became conscious of the presence of tle Sandman, when the mallet descended upon his lcal, and he fell crushed and senseless to the gronnd.",0.04926108374384237
334,"“The vork’s done!” cried the Sandman to his companion, who instantly came up with the dark lantern; “let’s take him below, and strip him.” “Agreed,” replied the Tinker; “but first let’s see wot he has got in his pockets.” “Vith all my ‘art,” replied the Sandman, searching the clothes of the victim.",". Tho orke donet'' eried the Sandman to his compnion, ho instantly came np with the dark lanutern; let's take him below, and strip him.'' ``Agreed,'' replied tho Tinker; '`'but first let's see wot ho hass got in his pockets.'' ith all my 'art,'' replied the Sandman, searching tha clothes of the victim,",0.12258064516129032
